2026-03-31 09:42:48.916 | INFO     | storage.database:_ensure_file_exists:20 - Created new database file: storage/database.json
2026-03-31 10:35:09.162 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:09.164 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569694
2026-03-31 10:35:09.164 | INFO     | __main__:run_agent:53 - New news detected: بھارتی گلوکار کی کنسرٹ کے دوران مداح پر تھوکنے کی ویڈیو وائرل
2026-03-31 10:35:09.164 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: بھارتی گلوکار کی کنسرٹ کے دورا... to 923412366922
2026-03-31 10:35:10.136 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:10.138 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569692
2026-03-31 10:35:10.138 | INFO     | __main__:run_agent:53 - New news detected: ایران کا وسطی اسرائیل پر میزائلوں سے حملہ، 30 ملین ڈالرز کا ڈرون مار گرایا
2026-03-31 10:35:10.138 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کا وسطی اسرائیل پر میزائ... to 923412366922
2026-03-31 10:35:11.139 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:11.142 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569691
2026-03-31 10:35:11.142 | INFO     | __main__:run_agent:53 - New news detected: میر پور خاص میٹرک و انٹر نتائج میں بدعنوانی، ناظم امتحانات ملازمت سے فارغ
2026-03-31 10:35:11.142 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: میر پور خاص میٹرک و انٹر نتائج... to 923412366922
2026-03-31 10:35:12.382 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:12.384 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569690
2026-03-31 10:35:12.384 | INFO     | __main__:run_agent:53 - New news detected: ماہرین کے تجویز کردہ ’1 منٹ واک ٹیسٹ‘ سے معلوم کریں اپنی حقیقی ’حیاتیاتی عمر‘
2026-03-31 10:35:12.384 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ماہرین کے تجویز کردہ ’1 منٹ وا... to 923412366922
2026-03-31 10:35:13.574 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:13.577 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569689
2026-03-31 10:35:13.577 | INFO     | __main__:run_agent:53 - New news detected: مشرقِ وسطیٰ فلائٹ آپریشن متاثر، آج پاکستان کی 62 پروازیں منسوخ
2026-03-31 10:35:13.577 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: مشرقِ وسطیٰ فلائٹ آپریشن متاثر... to 923412366922
2026-03-31 10:35:14.580 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:14.582 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569688
2026-03-31 10:35:14.582 | INFO     | __main__:run_agent:53 - New news detected: کراچی میں یکم اپریل کی رات سے بارش کا آغاز ہو سکتا ہے، محکمۂ موسمیات
2026-03-31 10:35:14.582 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: کراچی میں یکم اپریل کی رات سے ... to 923412366922
2026-03-31 10:35:15.575 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:15.577 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569687
2026-03-31 10:35:15.577 | INFO     | __main__:run_agent:53 - New news detected: ٹرمپ کی معاہدہ نہ ہونے کی صورت میں ایران کے ڈی سیلینیشن پلانٹس تباہ کرنے کی دھمکی
2026-03-31 10:35:15.578 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ٹرمپ کی معاہدہ نہ ہونے کی صورت... to 923412366922
2026-03-31 10:35:16.832 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:16.834 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569686
2026-03-31 10:35:16.834 | INFO     | __main__:run_agent:53 - New news detected: ایران: امریکا و اسرائیل کو معلومات دینے کے الزام میں 2 افراد گرفتار
2026-03-31 10:35:16.835 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران: امریکا و اسرائیل کو معل... to 923412366922
2026-03-31 10:35:17.942 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:17.944 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569685
2026-03-31 10:35:17.945 | INFO     | __main__:run_agent:53 - New news detected: آبنائے ہرمز ہر صورت کھولی جائے گی: امریکی وزیرِ خارجہ مارکو روبیو
2026-03-31 10:35:17.945 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: آبنائے ہرمز ہر صورت کھولی جائے... to 923412366922
2026-03-31 10:35:19.084 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:19.086 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569684
2026-03-31 10:35:19.086 | INFO     | __main__:run_agent:53 - New news detected: اسمارٹ لاک ڈاؤن لگانے کا فیصلہ نہیں ہوا، وزیرِ اعلیٰ سہیل آفریدی
2026-03-31 10:35:19.087 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اسمارٹ لاک ڈاؤن لگانے کا فیصلہ... to 923412366922
2026-03-31 10:35:20.212 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:20.214 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569682
2026-03-31 10:35:20.214 | INFO     | __main__:run_agent:53 - New news detected: جویریہ سعود نے یمنیٰ زیدی سے معافی مانگ لی
2026-03-31 10:35:20.214 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: جویریہ سعود نے یمنیٰ زیدی سے م... to 923412366922
2026-03-31 10:35:21.770 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:21.772 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569681
2026-03-31 10:35:21.772 | INFO     | __main__:run_agent:53 - New news detected: مشہد ایئر پورٹ پر امریکی حملے کو ایران نے جنگی جرم قرار دیدیا
2026-03-31 10:35:21.772 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: مشہد ایئر پورٹ پر امریکی حملے ... to 923412366922
2026-03-31 10:35:22.894 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:22.896 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569680
2026-03-31 10:35:22.897 | INFO     | __main__:run_agent:53 - New news detected: لبنان میں امن مشن کے فوجیوں کی ہلاکت پر انڈونیشیا کا عالمی قوانین کے احترام کا مطالبہ
2026-03-31 10:35:22.897 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: لبنان میں امن مشن کے فوجیوں کی... to 923412366922
2026-03-31 10:35:23.867 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:23.869 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569679
2026-03-31 10:35:23.869 | INFO     | __main__:run_agent:53 - New news detected: اسرائیل کا مسجدِ اقصیٰ اور ہولی چرچ تک رسائی روکنا ناقابلِ قبول قرار
2026-03-31 10:35:23.869 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اسرائیل کا مسجدِ اقصیٰ اور ہول... to 923412366922
2026-03-31 10:35:24.972 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:24.974 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569677
2026-03-31 10:35:24.975 | INFO     | __main__:run_agent:53 - New news detected: سحر حیات نے سمیع رشید سے خلع لینے کی وجہ بتا دی
2026-03-31 10:35:24.975 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: سحر حیات نے سمیع رشید سے خلع ل... to 923412366922
2026-03-31 10:35:26.105 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:26.108 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569672
2026-03-31 10:35:26.108 | INFO     | __main__:run_agent:53 - New news detected: سانحۂ گل پلازا کمیشن: ڈی جی ایس بی سی اے کو نوٹس جاری
2026-03-31 10:35:26.108 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: سانحۂ گل پلازا کمیشن: ڈی جی ا... to 923412366922
2026-03-31 10:35:27.365 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:27.367 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569671
2026-03-31 10:35:27.367 | INFO     | __main__:run_agent:53 - New news detected: امریکی وزیرِ جنگ پیٹ ہیگسیتھ کی ایران جنگ سے قبل سرمایہ کاری کی خبر گمراہ کن ہے: پینٹاگون
2026-03-31 10:35:27.367 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: امریکی وزیرِ جنگ پیٹ ہیگسیتھ ک... to 923412366922
2026-03-31 10:35:28.857 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:28.859 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569670
2026-03-31 10:35:28.859 | INFO     | __main__:run_agent:53 - New news detected: گھوٹکی: نویں جماعت کا بائیولوجی کا پرچہ سوشل میڈیا پر آؤٹ
2026-03-31 10:35:28.859 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: گھوٹکی: نویں جماعت کا بائیولوج... to 923412366922
2026-03-31 10:35:30.248 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:30.250 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569669
2026-03-31 10:35:30.250 | INFO     | __main__:run_agent:53 - New news detected: پاکستان اسٹاک ایکسچینج میں تیزی، 100انڈیکس میں نمایاں اضافہ، ڈالر کی قدر میں معمولی کمی
2026-03-31 10:35:30.250 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستان اسٹاک ایکسچینج میں تیز... to 923412366922
2026-03-31 10:35:31.839 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:31.841 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569668
2026-03-31 10:35:31.841 | INFO     | __main__:run_agent:53 - New news detected: پی ایس ایل 11: کرکٹرز فارغ وقت میں پیڈل ٹینس سے دل بہلانے لگے
2026-03-31 10:35:31.841 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پی ایس ایل 11: کرکٹرز فارغ وقت... to 923412366922
2026-03-31 10:35:33.179 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:33.181 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569667
2026-03-31 10:35:33.182 | INFO     | __main__:run_agent:53 - New news detected: نائب وزیرِ اعظم و وزیرِ خارجہ اسحاق ڈار چین روانہ
2026-03-31 10:35:33.182 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: نائب وزیرِ اعظم و وزیرِ خارجہ ... to 923412366922
2026-03-31 10:35:34.320 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:34.322 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569666
2026-03-31 10:35:34.323 | INFO     | __main__:run_agent:53 - New news detected: امریکا کا اصفہان پر بنکر بسٹر بموں سے حملہ، ٹرمپ نے تباہی کی ویڈیو شیئر کر دی
2026-03-31 10:35:34.323 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: امریکا کا اصفہان پر بنکر بسٹر ... to 923412366922
2026-03-31 10:35:35.426 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:35.428 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569665
2026-03-31 10:35:35.429 | INFO     | __main__:run_agent:53 - New news detected: تہران میں متعدد دھماکے، کچھ علاقوں میں بجلی معطل
2026-03-31 10:35:35.429 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: تہران میں متعدد دھماکے، کچھ عل... to 923412366922
2026-03-31 10:35:36.410 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:36.412 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569664
2026-03-31 10:35:36.413 | INFO     | __main__:run_agent:53 - New news detected: مایا علی نے جویریہ سعود کے یمنیٰ زیدی سے متعلق طنزیہ تبصرے پر کیا کہا؟
2026-03-31 10:35:36.413 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: مایا علی نے جویریہ سعود کے یمن... to 923412366922
2026-03-31 10:35:37.783 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:37.786 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569663
2026-03-31 10:35:37.786 | INFO     | __main__:run_agent:53 - New news detected: اسرائیل کے فلسطینیوں کیخلاف سزائے موت کے نئے قانون کیخلاف عالمی سطح پر شدید ردعمل
2026-03-31 10:35:37.786 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اسرائیل کے فلسطینیوں کیخلاف سز... to 923412366922
2026-03-31 10:35:38.974 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:38.976 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569662
2026-03-31 10:35:38.976 | INFO     | __main__:run_agent:53 - New news detected: تمکنت منصور نے ’پاکستانی ایپسٹین‘ کو بے نقاب کر دیا
2026-03-31 10:35:38.976 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: تمکنت منصور نے ’پاکستانی ایپسٹ... to 923412366922
2026-03-31 10:35:39.972 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:39.974 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569661
2026-03-31 10:35:39.974 | INFO     | __main__:run_agent:53 - New news detected: عراق کے مسلح گروپوں کی ایران آمد، ممکنہ زمینی جنگ کے خدشات میں اضافہ
2026-03-31 10:35:39.974 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: عراق کے مسلح گروپوں کی ایران آ... to 923412366922
2026-03-31 10:35:41.107 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:41.109 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569660
2026-03-31 10:35:41.109 | INFO     | __main__:run_agent:53 - New news detected: ایران جنگ میں آدھے سے زائد اہداف حاصل کر لیے: نیتن یاہو
2026-03-31 10:35:41.110 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران جنگ میں آدھے سے زائد اہد... to 923412366922
2026-03-31 10:35:42.231 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:42.233 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569659
2026-03-31 10:35:42.234 | INFO     | __main__:run_agent:53 - New news detected: پاکستان میں اچھی یادیں ہیں، اب مزید اچھا وقت گزرے گا: ڈیون کانوے
2026-03-31 10:35:42.234 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستان میں اچھی یادیں ہیں، اب... to 923412366922
2026-03-31 10:35:43.210 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:43.212 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569658
2026-03-31 10:35:43.212 | INFO     | __main__:run_agent:53 - New news detected: عالمی منڈی میں خام تیل کی قیمتیں بلند سطح پر مستحکم
2026-03-31 10:35:43.213 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: عالمی منڈی میں خام تیل کی قیمت... to 923412366922
2026-03-31 10:35:44.167 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:44.169 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1568338
2026-03-31 10:35:44.170 | INFO     | __main__:run_agent:53 - New news detected: پی ایس ایل میں 2 نئی ٹیمیں آنے سے مقابلہ پہلے سے زیادہ بڑھ گیا ہے: مارک چیپمین
2026-03-31 10:35:44.170 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پی ایس ایل میں 2 نئی ٹیمیں آنے... to 923412366922
2026-03-31 10:35:45.273 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:45.275 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569657
2026-03-31 10:35:45.275 | INFO     | __main__:run_agent:53 - New news detected: پاکستان کا حالیہ تنازع میں کردار وسیع تر علاقائی مفاد میں ہے، رضوان سعید شیخ
2026-03-31 10:35:45.276 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستان کا حالیہ تنازع میں کرد... to 923412366922
2026-03-31 10:35:46.278 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:46.280 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569655
2026-03-31 10:35:46.280 | INFO     | __main__:run_agent:53 - New news detected: ڈربی سٹی سینٹر، کار  سے7 افراد کو کچلنے والے ملزم سے مشترکہ تحقیقات شروع
2026-03-31 10:35:46.281 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ڈربی سٹی سینٹر، کار  سے7 افراد... to 923412366922
2026-03-31 10:35:47.994 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:47.997 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569654
2026-03-31 10:35:47.997 | INFO     | __main__:run_agent:53 - New news detected: پاکستانی سفیر رحیم حیات کی یورپی یونین کی نمائندہ خصوصی برائے انسانی حقوق سے ملاقات
2026-03-31 10:35:47.997 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: پاکستانی سفیر رحیم حیات کی یور... to 923412366922
2026-03-31 10:35:49.013 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:49.015 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569652
2026-03-31 10:35:49.015 | INFO     | __main__:run_agent:53 - New news detected: صدر ٹرمپ ایران کے خلاف جنگ ختم کرنے کے خواہاں، امریکی اخبار
2026-03-31 10:35:49.015 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: صدر ٹرمپ ایران کے خلاف جنگ ختم... to 923412366922
2026-03-31 10:35:50.057 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:50.060 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569650
2026-03-31 10:35:50.060 | INFO     | __main__:run_agent:53 - New news detected: ایران سعودی عرب کا احترام کرتا ہے، عباس عراقچی
2026-03-31 10:35:50.060 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران سعودی عرب کا احترام کرتا... to 923412366922
2026-03-31 10:35:50.999 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:51.001 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569649
2026-03-31 10:35:51.001 | INFO     | __main__:run_agent:53 - New news detected: 190 ملین پاؤنڈ کیس کی الگ الگ درخواستوں پر سماعت آج ہوگی
2026-03-31 10:35:51.002 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: 190 ملین پاؤنڈ کیس کی الگ الگ... to 923412366922
2026-03-31 10:35:52.082 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:52.084 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569648
2026-03-31 10:35:52.084 | INFO     | __main__:run_agent:53 - New news detected: دبئی پورٹ پر ایرانی حملے میں بڑے آئل ٹینکر کو نشانہ بنایا گیا، کویت
2026-03-31 10:35:52.085 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: دبئی پورٹ پر ایرانی حملے میں ب... to 923412366922
2026-03-31 10:35:53.146 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:53.148 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569585
2026-03-31 10:35:53.148 | INFO     | __main__:run_agent:53 - New news detected: اسرائیلی پارلیمنٹ میں فلسطینیوں کو پھانسی دینے کا متنازع بل منظور
2026-03-31 10:35:53.148 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اسرائیلی پارلیمنٹ میں فلسطینیو... to 923412366922
2026-03-31 10:35:54.256 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:54.259 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569523
2026-03-31 10:35:54.259 | INFO     | __main__:run_agent:53 - New news detected: خلیج تعاون کونسل کا ورچوئل اجلاس، روس کی بھی شرکت
2026-03-31 10:35:54.259 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: خلیج تعاون کونسل کا ورچوئل اجل... to 923412366922
2026-03-31 10:35:55.657 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:55.659 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569505
2026-03-31 10:35:55.659 | INFO     | __main__:run_agent:53 - New news detected: ایرانی حملوں کی 87 ویں لہر، امریکا اور اسرائیلی اہداف پر نئے حملے
2026-03-31 10:35:55.660 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایرانی حملوں کی 87 ویں لہر، ام... to 923412366922
2026-03-31 10:35:56.805 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:56.807 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569504
2026-03-31 10:35:56.807 | INFO     | __main__:run_agent:53 - New news detected: اسرائیل نئے ریجنل آرڈر کے لیے تیار ہوجائے، جنرل اسماعیل قانی
2026-03-31 10:35:56.807 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: اسرائیل نئے ریجنل آرڈر کے لیے... to 923412366922
2026-03-31 10:35:58.045 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:58.047 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569502
2026-03-31 10:35:58.047 | INFO     | __main__:run_agent:53 - New news detected: وزیر خارجہ اسحاق ڈار آج چین کا دورہ کریں گے
2026-03-31 10:35:58.048 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: وزیر خارجہ اسحاق ڈار آج چین ک... to 923412366922
2026-03-31 10:35:59.156 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:35:59.158 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569500
2026-03-31 10:35:59.158 | INFO     | __main__:run_agent:53 - New news detected: برطانیہ کا ایران کے خلاف زمینی کارروائی میں شریک نہ ہونے کا اعلان
2026-03-31 10:35:59.158 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: برطانیہ کا ایران کے خلاف زمینی... to 923412366922
2026-03-31 10:36:00.273 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:00.275 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569499
2026-03-31 10:36:00.275 | INFO     | __main__:run_agent:53 - New news detected: کوئٹہ، مغربی بائی پاس پر گیس پائپ لائن میں دھماکا
2026-03-31 10:36:00.275 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: کوئٹہ، مغربی بائی پاس پر گیس پ... to 923412366922
2026-03-31 10:36:01.616 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:01.618 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569498
2026-03-31 10:36:01.619 | INFO     | __main__:run_agent:53 - New news detected: ایران کی ٹرمپ کے مذاکرات کے دعوؤں کی تردید
2026-03-31 10:36:01.619 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران کی ٹرمپ کے مذاکرات کے دع... to 923412366922
2026-03-31 10:36:02.706 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:02.709 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569445
2026-03-31 10:36:02.709 | INFO     | __main__:run_agent:53 - New news detected: ایران نے امریکا سے ڈیل کی صورت میں پاکستان سے ضمانت طلب کی ہے، ایرانی دانشور
2026-03-31 10:36:02.709 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: ایران نے امریکا سے ڈیل کی صورت... to 923412366922
2026-03-31 10:36:03.694 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:03.696 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569444
2026-03-31 10:36:03.697 | INFO     | __main__:run_agent:53 - New news detected: کراچی: اسائلم کیلئے سری لنکا جانے والے 3 افراد آف لوڈ
2026-03-31 10:36:03.697 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: کراچی: اسائلم کیلئے سری لنکا ج... to 923412366922
2026-03-31 10:36:04.769 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:04.771 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569443
2026-03-31 10:36:04.771 | INFO     | __main__:run_agent:53 - New news detected: کراچی: گلبرک میں مبینہ پولیس مقابلہ، ملزم ہلاک
2026-03-31 10:36:04.771 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: کراچی: گلبرک میں مبینہ پولیس م... to 923412366922
2026-03-31 10:36:05.778 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:05.780 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569442
2026-03-31 10:36:05.780 | INFO     | __main__:run_agent:53 - New news detected: جنوبی لبنان میں دھماکا، اقوام متحدہ امن مشن کے 2 اہلکار جاں بحق
2026-03-31 10:36:05.780 | INFO     | whatsapp.sender:send_alert:40 - Sending news alert: جنوبی لبنان میں دھماکا، اقوام ... to 923412366922
2026-03-31 10:36:07.154 | SUCCESS  | whatsapp.sender:send_alert:44 - Successfully sent news alert via Whapi.cloud
2026-03-31 10:36:07.156 | SUCCESS  | __main__:run_agent:61 - Successfully processed and alerted for 1569439
